lipid_metab_node,RNAseq_node,Shortest_path_length,number_of_shortest_paths
lipid516,ENSMUSG00000046230,9,183
lipid516,ENSMUSG00000048000,9,183
lipid516,ENSMUSG00000048118,10,915
lipid516,ENSMUSG00000049091,9,183
lipid516,ENSMUSG00000049606,9,183
lipid516,ENSMUSG00000050697,9,183
lipid516,ENSMUSG00000051285,9,183
lipid516,ENSMUSG00000052337,10,1830
lipid516,ENSMUSG00000052428,10,732
lipid516,ENSMUSG00000052539,9,366
lipid516,ENSMUSG00000052595,8,183
lipid516,ENSMUSG00000053453,9,183
lipid516,ENSMUSG00000053510,11,14091
lipid516,ENSMUSG00000053877,9,366
lipid516,ENSMUSG00000054226,10,732
lipid516,ENSMUSG00000056608,10,1098
lipid516,ENSMUSG00000057110,10,1281
lipid516,ENSMUSG00000057181,10,183
lipid516,ENSMUSG00000058056,11,12993
lipid516,ENSMUSG00000058301,10,1281
lipid516,ENSMUSG00000058587,10,2745
lipid516,ENSMUSG00000059495,9,183
lipid516,ENSMUSG00000060961,9,183
lipid516,ENSMUSG00000061331,10,3111
lipid516,ENSMUSG00000061755,9,183
lipid516,ENSMUSG00000062949,9,183
lipid516,ENSMUSG00000062981,10,3294
lipid516,ENSMUSG00000063077,9,183
lipid516,ENSMUSG00000063382,11,1830
lipid516,ENSMUSG00000064294,9,183
lipid516,ENSMUSG00000064337,9,366
lipid516,ENSMUSG00000064339,9,183
lipid516,ENSMUSG00000064345,10,3111
lipid516,ENSMUSG00000064367,9,183
lipid516,ENSMUSG00000066406,10,183
lipid516,ENSMUSG00000068220,4,9
lipid516,ENSMUSG00000069892,9,183
lipid516,ENSMUSG00000070594,9,366
lipid516,ENSMUSG00000072294,10,183
lipid516,ENSMUSG00000074422,9,183
lipid516,ENSMUSG00000078427,10,3111
lipid516,ENSMUSG00000080542,10,2013
lipid516,ENSMUSG00000090836,10,1647
lipid517,ENSMUSG00000000056,8,7
lipid517,ENSMUSG00000002028,9,63
lipid517,ENSMUSG00000003039,9,35
lipid517,ENSMUSG00000003813,9,7
lipid517,ENSMUSG00000004207,4,18
lipid517,ENSMUSG00000006005,8,7
lipid517,ENSMUSG00000011960,9,7
lipid517,ENSMUSG00000015759,9,21
lipid517,ENSMUSG00000016756,8,7
lipid517,ENSMUSG00000020154,9,7
lipid517,ENSMUSG00000020224,8,7
lipid517,ENSMUSG00000020250,9,63
lipid517,ENSMUSG00000020608,9,196
lipid517,ENSMUSG00000020609,8,7
lipid517,ENSMUSG00000020709,9,84
lipid517,ENSMUSG00000020721,8,7
lipid517,ENSMUSG00000020863,8,7
lipid517,ENSMUSG00000021039,7,7
lipid517,ENSMUSG00000021149,9,91
lipid517,ENSMUSG00000021243,9,7
lipid517,ENSMUSG00000021408,10,371
lipid517,ENSMUSG00000021413,9,70
lipid517,ENSMUSG00000021549,9,70
lipid517,ENSMUSG00000022141,9,56
lipid517,ENSMUSG00000022205,10,630
lipid517,ENSMUSG00000022383,8,14
lipid517,ENSMUSG00000022387,9,14
lipid517,ENSMUSG00000022521,9,14
lipid517,ENSMUSG00000022911,8,7
lipid517,ENSMUSG00000023852,8,14
lipid517,ENSMUSG00000024083,9,28
lipid517,ENSMUSG00000024096,2,1
lipid517,ENSMUSG00000024122,9,7
lipid517,ENSMUSG00000024188,9,63
lipid517,ENSMUSG00000024384,9,7
lipid517,ENSMUSG00000024498,8,7
lipid517,ENSMUSG00000024526,3,1
lipid517,ENSMUSG00000024921,9,7
lipid517,ENSMUSG00000024975,9,14
lipid517,ENSMUSG00000025194,9,28
lipid517,ENSMUSG00000025364,9,21
lipid517,ENSMUSG00000025809,8,7
lipid517,ENSMUSG00000025860,9,35
lipid517,ENSMUSG00000026234,8,7
lipid517,ENSMUSG00000026353,8,7
lipid517,ENSMUSG00000026398,9,77
lipid517,ENSMUSG00000026464,9,112
lipid517,ENSMUSG00000026579,8,7
lipid517,ENSMUSG00000026740,9,21
lipid517,ENSMUSG00000026743,10,567
lipid517,ENSMUSG00000026991,9,35
lipid517,ENSMUSG00000027677,9,28
lipid517,ENSMUSG00000027680,8,14
lipid517,ENSMUSG00000027708,10,203
lipid517,ENSMUSG00000027884,9,77
lipid517,ENSMUSG00000028029,9,112
lipid517,ENSMUSG00000028053,8,7
lipid517,ENSMUSG00000028180,9,105
lipid517,ENSMUSG00000028559,9,126
lipid517,ENSMUSG00000028797,9,14
lipid517,ENSMUSG00000028869,9,35
lipid517,ENSMUSG00000029623,9,77
lipid517,ENSMUSG00000029634,9,35
lipid517,ENSMUSG00000029836,8,7
lipid517,ENSMUSG00000030059,9,224
lipid517,ENSMUSG00000030122,9,42
lipid517,ENSMUSG00000030216,9,14
lipid517,ENSMUSG00000030451,9,42
lipid517,ENSMUSG00000030557,9,70
lipid517,ENSMUSG00000030738,8,14
lipid517,ENSMUSG00000031060,9,7
lipid517,ENSMUSG00000031357,8,7
lipid517,ENSMUSG00000031902,9,168
lipid517,ENSMUSG00000031954,9,21
lipid517,ENSMUSG00000032384,10,651
lipid517,ENSMUSG00000032407,9,175
lipid517,ENSMUSG00000032525,9,28
lipid517,ENSMUSG00000032727,9,126
lipid517,ENSMUSG00000032763,4,2
lipid517,ENSMUSG00000033228,9,7
lipid517,ENSMUSG00000034163,10,735
lipid517,ENSMUSG00000034243,8,7
lipid517,ENSMUSG00000034252,8,7
lipid517,ENSMUSG00000034610,8,7
lipid517,ENSMUSG00000034620,8,7
lipid517,ENSMUSG00000035284,9,133
lipid517,ENSMUSG00000035349,8,7
lipid517,ENSMUSG00000035469,9,49
lipid517,ENSMUSG00000035762,9,49
lipid517,ENSMUSG00000036180,9,42
lipid517,ENSMUSG00000036940,8,7
lipid517,ENSMUSG00000037110,9,14
lipid517,ENSMUSG00000037234,9,84
lipid517,ENSMUSG00000037416,9,7
lipid517,ENSMUSG00000038446,9,7
lipid517,ENSMUSG00000038664,8,7
lipid517,ENSMUSG00000038708,8,7
lipid517,ENSMUSG00000038774,8,7
lipid517,ENSMUSG00000039704,10,112
lipid517,ENSMUSG00000040459,9,56
lipid517,ENSMUSG00000040549,9,119
lipid517,ENSMUSG00000041360,10,364
lipid517,ENSMUSG00000041997,9,98
lipid517,ENSMUSG00000042605,8,7
lipid517,ENSMUSG00000042814,7,7
lipid517,ENSMUSG00000043279,9,14
lipid517,ENSMUSG00000044252,9,7
lipid517,ENSMUSG00000044519,8,7
lipid517,ENSMUSG00000044573,8,7
lipid517,ENSMUSG00000046111,9,28
lipid517,ENSMUSG00000046230,8,7
lipid517,ENSMUSG00000048000,8,7
lipid517,ENSMUSG00000048118,9,35
lipid517,ENSMUSG00000049091,8,7
lipid517,ENSMUSG00000049606,8,7
lipid517,ENSMUSG00000050697,8,7
lipid517,ENSMUSG00000051285,8,7
lipid517,ENSMUSG00000052337,9,70
lipid517,ENSMUSG00000052428,9,28
lipid517,ENSMUSG00000052539,8,14
lipid517,ENSMUSG00000052595,7,7
lipid517,ENSMUSG00000053453,8,7
lipid517,ENSMUSG00000053510,10,539
lipid517,ENSMUSG00000053877,8,14
lipid517,ENSMUSG00000054226,9,28
lipid517,ENSMUSG00000056608,9,42
lipid517,ENSMUSG00000057110,9,49
lipid517,ENSMUSG00000057181,9,7
lipid517,ENSMUSG00000058056,10,497
lipid517,ENSMUSG00000058301,9,49
lipid517,ENSMUSG00000058587,9,105
lipid517,ENSMUSG00000059495,8,7
lipid517,ENSMUSG00000060961,8,7
lipid517,ENSMUSG00000061331,9,119
lipid517,ENSMUSG00000061755,8,7
lipid517,ENSMUSG00000062949,8,7
lipid517,ENSMUSG00000062981,9,126
lipid517,ENSMUSG00000063077,8,7
lipid517,ENSMUSG00000063382,10,70
lipid517,ENSMUSG00000064294,8,7
lipid517,ENSMUSG00000064337,8,14
lipid517,ENSMUSG00000064339,8,7
lipid517,ENSMUSG00000064345,9,119
lipid517,ENSMUSG00000064367,8,7
lipid517,ENSMUSG00000066406,9,7
lipid517,ENSMUSG00000068220,3,1
lipid517,ENSMUSG00000069892,8,7
lipid517,ENSMUSG00000070594,8,14
lipid517,ENSMUSG00000072294,9,7
lipid517,ENSMUSG00000074422,8,7
lipid517,ENSMUSG00000078427,9,119
lipid517,ENSMUSG00000080542,9,77
lipid517,ENSMUSG00000090836,9,63
lipid518,ENSMUSG00000000056,8,9
lipid518,ENSMUSG00000002028,9,81
lipid518,ENSMUSG00000003039,9,45
lipid518,ENSMUSG00000003813,9,9
lipid518,ENSMUSG00000004207,3,1
lipid518,ENSMUSG00000006005,8,9
lipid518,ENSMUSG00000011960,9,9
lipid518,ENSMUSG00000015759,9,27
lipid518,ENSMUSG00000016756,8,9
lipid518,ENSMUSG00000020154,9,9
lipid518,ENSMUSG00000020224,8,9
lipid518,ENSMUSG00000020250,9,81
lipid518,ENSMUSG00000020608,9,252
lipid518,ENSMUSG00000020609,8,9
lipid518,ENSMUSG00000020709,9,108
lipid518,ENSMUSG00000020721,8,9
lipid518,ENSMUSG00000020863,8,9
lipid518,ENSMUSG00000021039,7,9
lipid518,ENSMUSG00000021149,9,117
lipid518,ENSMUSG00000021243,9,9
lipid518,ENSMUSG00000021408,10,477
lipid518,ENSMUSG00000021413,9,90
lipid518,ENSMUSG00000021549,9,90
lipid518,ENSMUSG00000022141,9,72
lipid518,ENSMUSG00000022205,10,810
lipid518,ENSMUSG00000022383,8,18
lipid518,ENSMUSG00000022387,9,18
lipid518,ENSMUSG00000022521,9,18
lipid518,ENSMUSG00000022911,8,9
lipid518,ENSMUSG00000023852,8,18
lipid518,ENSMUSG00000024083,9,36
lipid518,ENSMUSG00000024096,2,2
lipid518,ENSMUSG00000024122,9,9
lipid518,ENSMUSG00000024188,9,81
lipid518,ENSMUSG00000024384,9,9
lipid518,ENSMUSG00000024498,8,9
lipid518,ENSMUSG00000024526,3,1
lipid518,ENSMUSG00000024921,9,9
lipid518,ENSMUSG00000024975,9,18
lipid518,ENSMUSG00000025194,9,36
lipid518,ENSMUSG00000025364,9,27
lipid518,ENSMUSG00000025809,8,9
lipid518,ENSMUSG00000025860,9,45
lipid518,ENSMUSG00000026234,8,9
lipid518,ENSMUSG00000026353,8,9
lipid518,ENSMUSG00000026398,9,99
lipid518,ENSMUSG00000026464,9,144
lipid518,ENSMUSG00000026579,8,9
lipid518,ENSMUSG00000026740,9,27
lipid518,ENSMUSG00000026743,10,729
lipid518,ENSMUSG00000026991,9,45
lipid518,ENSMUSG00000027677,9,36
lipid518,ENSMUSG00000027680,8,18
lipid518,ENSMUSG00000027708,10,261
lipid518,ENSMUSG00000027884,9,99
lipid518,ENSMUSG00000028029,9,144
lipid518,ENSMUSG00000028053,8,9
lipid518,ENSMUSG00000028180,9,135
lipid518,ENSMUSG00000028559,9,162
lipid518,ENSMUSG00000028797,9,18
lipid518,ENSMUSG00000028869,9,45
lipid518,ENSMUSG00000029623,9,99
lipid518,ENSMUSG00000029634,9,45
lipid518,ENSMUSG00000029836,8,9
lipid518,ENSMUSG00000030059,9,288
lipid518,ENSMUSG00000030122,9,54
lipid518,ENSMUSG00000030216,9,18
lipid518,ENSMUSG00000030451,9,54
lipid518,ENSMUSG00000030557,9,90
lipid518,ENSMUSG00000030738,8,18
lipid518,ENSMUSG00000031060,9,9
lipid518,ENSMUSG00000031357,8,9
lipid518,ENSMUSG00000031902,9,216
lipid518,ENSMUSG00000031954,9,27
lipid518,ENSMUSG00000032384,10,837
lipid518,ENSMUSG00000032407,9,225
lipid518,ENSMUSG00000032525,9,36
lipid518,ENSMUSG00000032727,9,162
lipid518,ENSMUSG00000032763,4,4
lipid518,ENSMUSG00000033228,9,9
lipid518,ENSMUSG00000034163,10,945
lipid518,ENSMUSG00000034243,8,9
lipid518,ENSMUSG00000034252,8,9
lipid518,ENSMUSG00000034610,8,9
lipid518,ENSMUSG00000034620,8,9
lipid518,ENSMUSG00000035284,9,171
lipid518,ENSMUSG00000035349,8,9
lipid518,ENSMUSG00000035469,9,63
lipid518,ENSMUSG00000035762,9,63
lipid518,ENSMUSG00000036180,9,54
lipid518,ENSMUSG00000036940,8,9
lipid518,ENSMUSG00000037110,9,18
lipid518,ENSMUSG00000037234,9,108
lipid518,ENSMUSG00000037416,9,9
lipid518,ENSMUSG00000038446,9,9
lipid518,ENSMUSG00000038664,8,9
lipid518,ENSMUSG00000038708,8,9
lipid518,ENSMUSG00000038774,8,9
lipid518,ENSMUSG00000039704,10,144
lipid518,ENSMUSG00000040459,9,72
lipid518,ENSMUSG00000040549,9,153
lipid518,ENSMUSG00000041360,10,468
lipid518,ENSMUSG00000041997,9,126
lipid518,ENSMUSG00000042605,8,9
lipid518,ENSMUSG00000042814,7,9
lipid518,ENSMUSG00000043279,9,18
lipid518,ENSMUSG00000044252,9,9
lipid518,ENSMUSG00000044519,8,9
lipid518,ENSMUSG00000044573,8,9
lipid518,ENSMUSG00000046111,9,36
lipid518,ENSMUSG00000046230,8,9
lipid518,ENSMUSG00000048000,8,9
lipid518,ENSMUSG00000048118,9,45
lipid518,ENSMUSG00000049091,8,9
lipid518,ENSMUSG00000049606,8,9
lipid518,ENSMUSG00000050697,8,9
lipid518,ENSMUSG00000051285,8,9
lipid518,ENSMUSG00000052337,9,90
lipid518,ENSMUSG00000052428,9,36
lipid518,ENSMUSG00000052539,8,18
lipid518,ENSMUSG00000052595,7,9
lipid518,ENSMUSG00000053453,8,9
lipid518,ENSMUSG00000053510,10,693
lipid518,ENSMUSG00000053877,8,18
lipid518,ENSMUSG00000054226,9,36
lipid518,ENSMUSG00000056608,9,54
lipid518,ENSMUSG00000057110,9,63
lipid518,ENSMUSG00000057181,9,9
lipid518,ENSMUSG00000058056,10,639
lipid518,ENSMUSG00000058301,9,63
lipid518,ENSMUSG00000058587,9,135
lipid518,ENSMUSG00000059495,8,9
lipid518,ENSMUSG00000060961,8,9
lipid518,ENSMUSG00000061331,9,153
lipid518,ENSMUSG00000061755,8,9
lipid518,ENSMUSG00000062949,8,9
lipid518,ENSMUSG00000062981,9,162
lipid518,ENSMUSG00000063077,8,9
lipid518,ENSMUSG00000063382,10,90
lipid518,ENSMUSG00000064294,8,9
lipid518,ENSMUSG00000064337,8,18
lipid518,ENSMUSG00000064339,8,9
lipid518,ENSMUSG00000064345,9,153
lipid518,ENSMUSG00000064367,8,9
lipid518,ENSMUSG00000066406,9,9
lipid518,ENSMUSG00000068220,3,1
lipid518,ENSMUSG00000069892,8,9
lipid518,ENSMUSG00000070594,8,18
lipid518,ENSMUSG00000072294,9,9
lipid518,ENSMUSG00000074422,8,9
lipid518,ENSMUSG00000078427,9,153
lipid518,ENSMUSG00000080542,9,99
lipid518,ENSMUSG00000090836,9,81
lipid519,ENSMUSG00000000056,8,25
lipid519,ENSMUSG00000002028,9,225
lipid519,ENSMUSG00000003039,9,125
lipid519,ENSMUSG00000003813,9,25
lipid519,ENSMUSG00000004207,3,1
lipid519,ENSMUSG00000006005,8,25
lipid519,ENSMUSG00000011960,9,25
lipid519,ENSMUSG00000015759,9,75
lipid519,ENSMUSG00000016756,8,25
lipid519,ENSMUSG00000020154,9,25
lipid519,ENSMUSG00000020224,8,25
lipid519,ENSMUSG00000020250,9,225
lipid519,ENSMUSG00000020608,9,700
lipid519,ENSMUSG00000020609,8,25
lipid519,ENSMUSG00000020709,9,300
lipid519,ENSMUSG00000020721,8,25
lipid519,ENSMUSG00000020863,8,25
lipid519,ENSMUSG00000021039,7,25
lipid519,ENSMUSG00000021149,9,325
lipid519,ENSMUSG00000021243,9,25
lipid519,ENSMUSG00000021408,10,1325
lipid519,ENSMUSG00000021413,9,250
lipid519,ENSMUSG00000021549,9,250
lipid519,ENSMUSG00000022141,9,200
lipid519,ENSMUSG00000022205,10,2250
lipid519,ENSMUSG00000022383,8,50
lipid519,ENSMUSG00000022387,9,50
lipid519,ENSMUSG00000022521,9,50
lipid519,ENSMUSG00000022911,8,25
lipid519,ENSMUSG00000023852,8,50
lipid519,ENSMUSG00000024083,9,100
lipid519,ENSMUSG00000024096,2,2
lipid519,ENSMUSG00000024122,9,25
lipid519,ENSMUSG00000024188,9,225
lipid519,ENSMUSG00000024384,9,25
lipid519,ENSMUSG00000024498,8,25
lipid519,ENSMUSG00000024526,4,36
lipid519,ENSMUSG00000024921,9,25
lipid519,ENSMUSG00000024975,9,50
lipid519,ENSMUSG00000025194,9,100
lipid519,ENSMUSG00000025364,9,75
lipid519,ENSMUSG00000025809,8,25
lipid519,ENSMUSG00000025860,9,125
lipid519,ENSMUSG00000026234,8,25
lipid519,ENSMUSG00000026353,8,25
lipid519,ENSMUSG00000026398,9,275
lipid519,ENSMUSG00000026464,9,400
lipid519,ENSMUSG00000026579,8,25
lipid519,ENSMUSG00000026740,9,75
lipid519,ENSMUSG00000026743,10,2025
lipid519,ENSMUSG00000026991,9,125
lipid519,ENSMUSG00000027677,9,100
lipid519,ENSMUSG00000027680,8,50
lipid519,ENSMUSG00000027708,10,725
lipid519,ENSMUSG00000027884,9,275
lipid519,ENSMUSG00000028029,9,400
lipid519,ENSMUSG00000028053,8,25
lipid519,ENSMUSG00000028180,9,375
lipid519,ENSMUSG00000028559,9,450
lipid519,ENSMUSG00000028797,9,50
lipid519,ENSMUSG00000028869,9,125
lipid519,ENSMUSG00000029623,9,275
lipid519,ENSMUSG00000029634,9,125
lipid519,ENSMUSG00000029836,8,25
lipid519,ENSMUSG00000030059,9,800
lipid519,ENSMUSG00000030122,9,150
lipid519,ENSMUSG00000030216,9,50
lipid519,ENSMUSG00000030451,9,150
lipid519,ENSMUSG00000030557,9,250
lipid519,ENSMUSG00000030738,8,50
lipid519,ENSMUSG00000031060,9,25
lipid519,ENSMUSG00000031357,8,25
lipid519,ENSMUSG00000031902,9,600
lipid519,ENSMUSG00000031954,9,75
lipid519,ENSMUSG00000032384,10,2325
lipid519,ENSMUSG00000032407,9,625
lipid519,ENSMUSG00000032525,9,100
lipid519,ENSMUSG00000032727,9,450
lipid519,ENSMUSG00000032763,4,6
lipid519,ENSMUSG00000033228,9,25
lipid519,ENSMUSG00000034163,10,2625
lipid519,ENSMUSG00000034243,8,25
lipid519,ENSMUSG00000034252,8,25
lipid519,ENSMUSG00000034610,8,25
lipid519,ENSMUSG00000034620,8,25
lipid519,ENSMUSG00000035284,9,475
lipid519,ENSMUSG00000035349,8,25
lipid519,ENSMUSG00000035469,9,175
lipid519,ENSMUSG00000035762,9,175
lipid519,ENSMUSG00000036180,9,150
lipid519,ENSMUSG00000036940,8,25
lipid519,ENSMUSG00000037110,9,50
lipid519,ENSMUSG00000037234,9,300
lipid519,ENSMUSG00000037416,9,25
lipid519,ENSMUSG00000038446,9,25
lipid519,ENSMUSG00000038664,8,25
lipid519,ENSMUSG00000038708,8,25
lipid519,ENSMUSG00000038774,8,25
lipid519,ENSMUSG00000039704,10,400
lipid519,ENSMUSG00000040459,9,200
lipid519,ENSMUSG00000040549,9,425
lipid519,ENSMUSG00000041360,10,1300
lipid519,ENSMUSG00000041997,9,350
lipid519,ENSMUSG00000042605,8,25
lipid519,ENSMUSG00000042814,7,25
lipid519,ENSMUSG00000043279,9,50
lipid519,ENSMUSG00000044252,9,25
lipid519,ENSMUSG00000044519,8,25
lipid519,ENSMUSG00000044573,8,25
lipid519,ENSMUSG00000046111,9,100
lipid519,ENSMUSG00000046230,8,25
lipid519,ENSMUSG00000048000,8,25
lipid519,ENSMUSG00000048118,9,125
lipid519,ENSMUSG00000049091,8,25
lipid519,ENSMUSG00000049606,8,25
lipid519,ENSMUSG00000050697,8,25
lipid519,ENSMUSG00000051285,8,25
lipid519,ENSMUSG00000052337,9,250
lipid519,ENSMUSG00000052428,9,100
lipid519,ENSMUSG00000052539,8,50
lipid519,ENSMUSG00000052595,7,25
lipid519,ENSMUSG00000053453,8,25
lipid519,ENSMUSG00000053510,10,1925
lipid519,ENSMUSG00000053877,8,50
lipid519,ENSMUSG00000054226,9,100
lipid519,ENSMUSG00000056608,9,150
lipid519,ENSMUSG00000057110,9,175
lipid519,ENSMUSG00000057181,9,25
lipid519,ENSMUSG00000058056,10,1775
lipid519,ENSMUSG00000058301,9,175
lipid519,ENSMUSG00000058587,9,375
lipid519,ENSMUSG00000059495,8,25
lipid519,ENSMUSG00000060961,8,25
lipid519,ENSMUSG00000061331,9,425
lipid519,ENSMUSG00000061755,8,25
lipid519,ENSMUSG00000062949,8,25
lipid519,ENSMUSG00000062981,9,450
lipid519,ENSMUSG00000063077,8,25
lipid519,ENSMUSG00000063382,10,250
lipid519,ENSMUSG00000064294,8,25
lipid519,ENSMUSG00000064337,8,50
lipid519,ENSMUSG00000064339,8,25
lipid519,ENSMUSG00000064345,9,425
lipid519,ENSMUSG00000064367,8,25
lipid519,ENSMUSG00000066406,9,25
lipid519,ENSMUSG00000068220,4,39
lipid519,ENSMUSG00000069892,8,25
lipid519,ENSMUSG00000070594,8,50
lipid519,ENSMUSG00000072294,9,25
lipid519,ENSMUSG00000074422,8,25
lipid519,ENSMUSG00000078427,9,425
lipid519,ENSMUSG00000080542,9,275
lipid519,ENSMUSG00000090836,9,225
lipid520,ENSMUSG00000000056,8,60
lipid520,ENSMUSG00000002028,9,540
lipid520,ENSMUSG00000003039,9,300
lipid520,ENSMUSG00000003813,9,60
lipid520,ENSMUSG00000004207,3,1
lipid520,ENSMUSG00000006005,8,60
lipid520,ENSMUSG00000011960,9,60
lipid520,ENSMUSG00000015759,9,180
lipid520,ENSMUSG00000016756,8,60
lipid520,ENSMUSG00000020154,9,60
lipid520,ENSMUSG00000020224,8,60
lipid520,ENSMUSG00000020250,9,540
lipid520,ENSMUSG00000020608,9,1680
lipid520,ENSMUSG00000020609,8,60
lipid520,ENSMUSG00000020709,9,720
lipid520,ENSMUSG00000020721,8,60
lipid520,ENSMUSG00000020863,8,60
lipid520,ENSMUSG00000021039,7,60
lipid520,ENSMUSG00000021149,9,780
lipid520,ENSMUSG00000021243,9,60
lipid520,ENSMUSG00000021408,10,3180
lipid520,ENSMUSG00000021413,9,600
lipid520,ENSMUSG00000021549,9,600
lipid520,ENSMUSG00000022141,9,480
lipid520,ENSMUSG00000022205,10,5400
lipid520,ENSMUSG00000022383,8,120
lipid520,ENSMUSG00000022387,9,120
lipid520,ENSMUSG00000022521,9,120
lipid520,ENSMUSG00000022911,8,60
lipid520,ENSMUSG00000023852,8,120
lipid520,ENSMUSG00000024083,9,240
lipid520,ENSMUSG00000024096,2,2
lipid520,ENSMUSG00000024122,9,60
lipid520,ENSMUSG00000024188,9,540
lipid520,ENSMUSG00000024384,9,60
lipid520,ENSMUSG00000024498,8,60
lipid520,ENSMUSG00000024526,3,1
lipid520,ENSMUSG00000024921,9,60
lipid520,ENSMUSG00000024975,9,120
lipid520,ENSMUSG00000025194,9,240
lipid520,ENSMUSG00000025364,9,180
lipid520,ENSMUSG00000025809,8,60
lipid520,ENSMUSG00000025860,9,300
lipid520,ENSMUSG00000026234,8,60
lipid520,ENSMUSG00000026353,8,60
lipid520,ENSMUSG00000026398,9,660
lipid520,ENSMUSG00000026464,9,960
lipid520,ENSMUSG00000026579,8,60
lipid520,ENSMUSG00000026740,9,180
lipid520,ENSMUSG00000026743,10,4860
lipid520,ENSMUSG00000026991,9,300
lipid520,ENSMUSG00000027677,9,240
lipid520,ENSMUSG00000027680,8,120
lipid520,ENSMUSG00000027708,10,1740
lipid520,ENSMUSG00000027884,9,660
lipid520,ENSMUSG00000028029,9,960
lipid520,ENSMUSG00000028053,8,60
lipid520,ENSMUSG00000028180,9,900
lipid520,ENSMUSG00000028559,9,1080
lipid520,ENSMUSG00000028797,9,120
lipid520,ENSMUSG00000028869,9,300
lipid520,ENSMUSG00000029623,9,660
lipid520,ENSMUSG00000029634,9,300
lipid520,ENSMUSG00000029836,8,60
lipid520,ENSMUSG00000030059,9,1920
lipid520,ENSMUSG00000030122,9,360
lipid520,ENSMUSG00000030216,9,120
lipid520,ENSMUSG00000030451,9,360
lipid520,ENSMUSG00000030557,9,600
lipid520,ENSMUSG00000030738,8,120
lipid520,ENSMUSG00000031060,9,60
lipid520,ENSMUSG00000031357,8,60
lipid520,ENSMUSG00000031902,9,1440
lipid520,ENSMUSG00000031954,9,180
lipid520,ENSMUSG00000032384,10,5580
lipid520,ENSMUSG00000032407,9,1500
lipid520,ENSMUSG00000032525,9,240
lipid520,ENSMUSG00000032727,9,1080
lipid520,ENSMUSG00000032763,4,13
lipid520,ENSMUSG00000033228,9,60
lipid520,ENSMUSG00000034163,10,6300
lipid520,ENSMUSG00000034243,8,60
lipid520,ENSMUSG00000034252,8,60
lipid520,ENSMUSG00000034610,8,60
lipid520,ENSMUSG00000034620,8,60
lipid520,ENSMUSG00000035284,9,1140
lipid520,ENSMUSG00000035349,8,60
lipid520,ENSMUSG00000035469,9,420
lipid520,ENSMUSG00000035762,9,420
lipid520,ENSMUSG00000036180,9,360
lipid520,ENSMUSG00000036940,8,60
lipid520,ENSMUSG00000037110,9,120
lipid520,ENSMUSG00000037234,9,720
lipid520,ENSMUSG00000037416,9,60
lipid520,ENSMUSG00000038446,9,60
lipid520,ENSMUSG00000038664,8,60
lipid520,ENSMUSG00000038708,8,60
lipid520,ENSMUSG00000038774,8,60
lipid520,ENSMUSG00000039704,10,960
lipid520,ENSMUSG00000040459,9,480
lipid520,ENSMUSG00000040549,9,1020
lipid520,ENSMUSG00000041360,10,3120
lipid520,ENSMUSG00000041997,9,840
lipid520,ENSMUSG00000042605,8,60
lipid520,ENSMUSG00000042814,7,60
lipid520,ENSMUSG00000043279,9,120
lipid520,ENSMUSG00000044252,9,60
lipid520,ENSMUSG00000044519,8,60
lipid520,ENSMUSG00000044573,8,60
lipid520,ENSMUSG00000046111,9,240
lipid520,ENSMUSG00000046230,8,60
lipid520,ENSMUSG00000048000,8,60
lipid520,ENSMUSG00000048118,9,300
lipid520,ENSMUSG00000049091,8,60
lipid520,ENSMUSG00000049606,8,60
lipid520,ENSMUSG00000050697,8,60
lipid520,ENSMUSG00000051285,8,60
lipid520,ENSMUSG00000052337,9,600
lipid520,ENSMUSG00000052428,9,240
lipid520,ENSMUSG00000052539,8,120
lipid520,ENSMUSG00000052595,7,60
lipid520,ENSMUSG00000053453,8,60
lipid520,ENSMUSG00000053510,10,4620
lipid520,ENSMUSG00000053877,8,120
lipid520,ENSMUSG00000054226,9,240
lipid520,ENSMUSG00000056608,9,360
lipid520,ENSMUSG00000057110,9,420
lipid520,ENSMUSG00000057181,9,60
lipid520,ENSMUSG00000058056,10,4260
lipid520,ENSMUSG00000058301,9,420
lipid520,ENSMUSG00000058587,9,900
lipid520,ENSMUSG00000059495,8,60
lipid520,ENSMUSG00000060961,8,60
lipid520,ENSMUSG00000061331,9,1020
lipid520,ENSMUSG00000061755,8,60
lipid520,ENSMUSG00000062949,8,60
lipid520,ENSMUSG00000062981,9,1080
lipid520,ENSMUSG00000063077,8,60
lipid520,ENSMUSG00000063382,10,600
lipid520,ENSMUSG00000064294,8,60
lipid520,ENSMUSG00000064337,8,120
lipid520,ENSMUSG00000064339,8,60
lipid520,ENSMUSG00000064345,9,1020
lipid520,ENSMUSG00000064367,8,60
lipid520,ENSMUSG00000066406,9,60
lipid520,ENSMUSG00000068220,3,1
lipid520,ENSMUSG00000069892,8,60
lipid520,ENSMUSG00000070594,8,120
lipid520,ENSMUSG00000072294,9,60
lipid520,ENSMUSG00000074422,8,60
lipid520,ENSMUSG00000078427,9,1020
lipid520,ENSMUSG00000080542,9,660
lipid520,ENSMUSG00000090836,9,540
lipid522,ENSMUSG00000000056,8,8
lipid522,ENSMUSG00000002028,9,72
lipid522,ENSMUSG00000003039,9,40
lipid522,ENSMUSG00000003813,9,8
lipid522,ENSMUSG00000004207,3,1
lipid522,ENSMUSG00000006005,8,8
lipid522,ENSMUSG00000011960,9,8
